date,active_cases,deaths,recoveries,wikidataId,cases
2020-08-11,2495.0,398.0,15320.0,Q1009,17815.0
2020-08-12,2542.0,401.0,15320.0,Q1009,17862.0
2020-08-13,2587.0,401.0,15320.0,Q1009,17907.0
2020-08-14,2748.0,401.0,15320.0,Q1009,18068.0
2020-08-15,1528.0,401.0,16540.0,Q1009,18068.0
2020-08-16,1528.0,401.0,16540.0,Q1009,18068.0
2020-08-17,1639.0,403.0,16540.0,Q1009,18179.0
2020-08-18,1653.0,406.0,16540.0,Q1009,18193.0
2020-08-19,1678.0,406.0,16540.0,Q1009,18218.0
2020-08-20,1814.0,408.0,16540.0,Q1009,18354.0
2020-08-25,2023.0,410.0,16540.0,Q1009,18563.0
2020-08-26,2023.0,410.0,16540.0,Q1009,18563.0
2020-08-27,1080.0,411.0,17651.0,Q1009,18731.0
2020-08-28,1080.0,411.0,17651.0,Q1009,18731.0
2020-09-01,1344.0,414.0,17651.0,Q1009,18995.0
2020-09-02,1394.0,415.0,17651.0,Q1009,19045.0
2020-09-03,741.0,415.0,18448.0,Q1009,19189.0
2020-02-14,,,,Q79,
2020-03-01,2.0,,,Q79,
2020-03-02,20.0,,,Q79,
2020-03-08,19.0,,,Q79,
2020-03-09,58.0,,,Q79,
2020-03-12,78.0,2.0,,Q79,
2020-03-13,90.0,2.0,2.0,Q79,92.0
2020-03-19,221.0,7.0,28.0,Q79,249.0
2020-03-20,238.0,8.0,39.0,Q79,277.0
2020-03-21,242.0,10.0,42.0,Q79,284.0
2020-03-22,257.0,14.0,56.0,Q79,313.0
2020-03-23,279.0,19.0,68.0,Q79,347.0
2020-03-24,302.0,20.0,80.0,Q79,382.0
2020-03-25,340.0,21.0,95.0,Q79,435.0
2020-03-26,369.0,24.0,102.0,Q79,471.0
2020-03-27,390.0,30.0,116.0,Q79,506.0
2020-03-28,419.0,36.0,121.0,Q79,540.0
2020-03-29,437.0,40.0,132.0,Q79,569.0
2020-03-30,483.0,41.0,132.0,Q79,615.0
2020-03-31,507.0,46.0,157.0,Q79,664.0
2020-04-01,548.0,52.0,179.0,Q79,727.0
2020-04-02,606.0,58.0,201.0,Q79,807.0
2020-04-03,703.0,66.0,216.0,Q79,919.0
2020-04-04,758.0,71.0,241.0,Q79,999.0
2020-04-05,848.0,78.0,247.0,Q79,1095.0
2020-04-06,978.0,85.0,259.0,Q79,1237.0
2020-04-07,1080.0,94.0,276.0,Q79,1356.0
2020-04-08,1152.0,103.0,305.0,Q79,1457.0
2020-04-09,1233.0,118.0,348.0,Q79,1581.0
2020-04-10,1275.0,135.0,384.0,Q79,1659.0
2020-04-11,1367.0,146.0,426.0,Q79,1793.0
2020-04-12,1459.0,159.0,447.0,Q79,1906.0
2020-04-13,1538.0,164.0,488.0,Q79,2026.0
2020-04-14,1658.0,178.0,514.0,Q79,2172.0
2020-04-15,1769.0,183.0,553.0,Q79,2322.0
2020-04-16,1881.0,196.0,596.0,Q79,2477.0
2020-04-17,1993.0,205.0,646.0,Q79,2639.0
2020-04-18,2107.0,224.0,701.0,Q79,2808.0
2020-04-19,2173.0,239.0,732.0,Q79,2905.0
2020-04-20,2262.0,250.0,821.0,Q79,3083.0
2020-04-21,2356.0,264.0,870.0,Q79,3226.0
2020-04-22,2448.0,276.0,935.0,Q79,3383.0
2020-04-23,2600.0,287.0,1004.0,Q79,3604.0
2020-04-24,2723.0,294.0,1075.0,Q79,3798.0
2020-04-25,2898.0,307.0,1114.0,Q79,4012.0
2020-04-26,3041.0,317.0,1176.0,Q79,4217.0
2020-04-27,3179.0,337.0,1236.0,Q79,4415.0
2020-04-28,3379.0,359.0,1304.0,Q79,4683.0
2020-04-29,3553.0,380.0,1335.0,Q79,4888.0
2020-04-30,3764.0,392.0,1381.0,Q79,5145.0
2020-05-01,4029.0,406.0,1460.0,Q79,5489.0
2020-05-02,4256.0,415.0,1522.0,Q79,5778.0
2020-05-03,4474.0,429.0,1562.0,Q79,6036.0
2020-05-04,4745.0,436.0,1632.0,Q79,6377.0
2020-05-05,5019.0,452.0,1730.0,Q79,6749.0
2020-05-06,5304.0,469.0,1815.0,Q79,7119.0
2020-05-07,5612.0,482.0,1887.0,Q79,7499.0
2020-05-08,6028.0,503.0,1945.0,Q79,7973.0
2020-05-09,6448.0,514.0,2002.0,Q79,8450.0
2020-05-10,6800.0,525.0,2075.0,Q79,8875.0
2020-05-11,7041.0,533.0,2172.0,Q79,9213.0
2020-05-12,7223.0,544.0,2326.0,Q79,9549.0
2020-05-13,7389.0,556.0,2486.0,Q79,9875.0
2020-05-14,7632.0,571.0,2626.0,Q79,10258.0
2020-05-15,7837.0,592.0,2799.0,Q79,10636.0
2020-05-16,8157.0,612.0,2950.0,Q79,11107.0
2020-05-17,8427.0,630.0,3172.0,Q79,11599.0
2020-05-18,8679.0,645.0,3440.0,Q79,12119.0
2020-05-19,9083.0,659.0,3742.0,Q79,12825.0
2020-05-20,9555.0,680.0,3994.0,Q79,13549.0
2020-05-21,10090.0,696.0,4217.0,Q79,14307.0
2020-05-22,10705.0,707.0,4374.0,Q79,15079.0
2020-05-23,11150.0,735.0,4628.0,Q79,15778.0
2020-05-24,11694.0,764.0,4807.0,Q79,16501.0
2020-05-25,12284.0,783.0,4900.0,Q79,17184.0
2020-05-26,12932.0,797.0,5027.0,Q79,17959.0
2020-05-27,13645.0,816.0,5205.0,Q79,18850.0
2020-05-28,14589.0,845.0,5359.0,Q79,19948.0
2020-05-29,15692.0,879.0,5511.0,Q79,21203.0
2020-05-30,16843.0,913.0,5693.0,Q79,22536.0
2020-05-31,17989.0,959.0,6037.0,Q79,24026.0
2020-06-01,18932.0,1005.0,6447.0,Q79,25379.0
2020-06-02,19657.0,1052.0,6827.0,Q79,26484.0
2020-06-03,20177.0,1088.0,7350.0,Q79,27527.0
2020-06-04,20885.0,1126.0,7756.0,Q79,28641.0
2020-06-05,21791.0,1166.0,8158.0,Q79,29949.0
2020-06-06,22876.0,1198.0,8538.0,Q79,31414.0
2020-06-07,23881.0,1237.0,8961.0,Q79,32842.0
2020-06-08,24798.0,1271.0,9375.0,Q79,34173.0
2020-06-09,25737.0,1306.0,9786.0,Q79,35523.0
2020-06-10,26653.0,1342.0,10289.0,Q79,36942.0
2020-06-11,27658.0,1377.0,10691.0,Q79,38349.0
2020-06-12,28773.0,1422.0,11108.0,Q79,39881.0
2020-06-13,29967.0,1484.0,11529.0,Q79,41496.0
2020-06-14,31092.0,1575.0,11931.0,Q79,43023.0
2020-06-15,32288.0,1672.0,12329.0,Q79,44617.0
2020-06-16,33360.0,1766.0,12730.0,Q79,46090.0
2020-06-17,34228.0,1850.0,13141.0,Q79,47369.0
2020-06-18,34971.0,1938.0,13528.0,Q79,48499.0
2020-06-19,36266.0,2017.0,13928.0,Q79,50194.0
2020-06-20,37325.0,2106.0,14327.0,Q79,51652.0
2020-06-21,38304.0,2193.0,14736.0,Q79,53040.0
2020-06-22,39398.0,2278.0,15133.0,Q79,54531.0
2020-06-23,40241.0,2365.0,15535.0,Q79,55776.0
2020-06-24,41176.0,2450.0,15935.0,Q79,57111.0
2020-06-25,42259.0,2533.0,16338.0,Q79,58597.0
2020-06-26,43398.0,2620.0,16737.0,Q79,60135.0
2020-06-27,44075.0,2708.0,17140.0,Q79,61215.0
2020-06-28,44860.0,2789.0,17539.0,Q79,62399.0
2020-06-29,45931.0,2872.0,17951.0,Q79,63882.0
2020-06-30,46898.0,2953.0,18460.0,Q79,65358.0
2020-07-01,47899.0,3034.0,18881.0,Q79,66780.0
2020-07-02,48891.0,3120.0,19288.0,Q79,68179.0
2020-07-03,49820.0,3201.0,19690.0,Q79,69510.0
2020-07-04,50652.0,3280.0,20103.0,Q79,70755.0
2020-07-05,51184.0,3343.0,20726.0,Q79,71910.0
2020-07-06,51562.0,3422.0,21238.0,Q79,72800.0
2020-07-07,52072.0,3489.0,21718.0,Q79,73790.0
2020-07-08,52499.0,3564.0,22241.0,Q79,74740.0
2020-07-09,52884.0,3617.0,22753.0,Q79,75637.0
2020-07-10,53259.0,3702.0,23274.0,Q79,76533.0
2020-07-11,53513.0,3769.0,23876.0,Q79,77389.0
2020-07-12,53793.0,3858.0,24419.0,Q79,78212.0
2020-07-13,54091.0,3935.0,24975.0,Q79,79066.0
2020-07-14,54378.0,4008.0,25544.0,Q79,79922.0
2020-07-15,54641.0,4067.0,26135.0,Q79,80776.0
2020-07-16,54960.0,4120.0,26691.0,Q79,81651.0
2020-07-17,54984.0,4188.0,27302.0,Q79,82286.0
2020-07-18,55053.0,4251.0,27868.0,Q79,82921.0
2020-07-19,55093.0,4302.0,28380.0,Q79,83473.0
2020-07-20,55126.0,4352.0,28924.0,Q79,84050.0
2020-07-21,55206.0,4399.0,29473.0,Q79,84679.0
2020-07-22,55230.0,4440.0,30075.0,Q79,85305.0
2020-07-23,54867.0,4480.0,31066.0,Q79,85933.0
2020-07-24,54584.0,4518.0,31970.0,Q79,86554.0
2020-07-25,54122.0,4558.0,32903.0,Q79,87025.0
2020-07-26,53625.0,4606.0,33831.0,Q79,87456.0
2020-07-27,52992.0,4652.0,34838.0,Q79,87830.0
2020-07-28,52297.0,4691.0,35959.0,Q79,88256.0
2020-07-29,51603.0,4728.0,37025.0,Q79,88628.0
2020-07-30,50747.0,4774.0,38236.0,Q79,88983.0
2020-07-31,49635.0,4805.0,39638.0,Q79,89273.0
2020-08-01,48345.0,4834.0,41137.0,Q79,89482.0
2020-08-02,47163.0,4865.0,42455.0,Q79,89618.0
2020-08-03,45686.0,4888.0,44066.0,Q79,89752.0
2020-08-04,44271.0,4912.0,45569.0,Q79,89840.0
2020-08-05,42763.0,4930.0,47182.0,Q79,89945.0
2020-08-06,41157.0,4951.0,48898.0,Q79,90055.0
2020-08-07,39623.0,4971.0,50553.0,Q79,90176.0
2020-08-08,38650.0,4992.0,51672.0,Q79,90322.0
2020-08-09,37805.0,5009.0,52678.0,Q79,90483.0
2020-08-10,36852.0,5035.0,53779.0,Q79,90631.0
2020-08-11,35887.0,5059.0,54888.0,Q79,90775.0
2020-08-12,34977.0,5085.0,55901.0,Q79,90878.0
2020-08-13,34111.0,5107.0,56890.0,Q79,91001.0
2020-08-14,33238.0,5124.0,57858.0,Q79,91096.0
2020-08-15,32360.0,5141.0,58835.0,Q79,91195.0
2020-08-16,31572.0,5160.0,59743.0,Q79,91315.0
2020-08-17,30766.0,5173.0,60651.0,Q79,91417.0
2020-08-18,30007.0,5184.0,61562.0,Q79,91569.0
2020-08-19,29164.0,5197.0,62553.0,Q79,91717.0
2020-08-20,28351.0,5212.0,63462.0,Q79,91813.0
2020-08-21,27599.0,5231.0,64318.0,Q79,91917.0
2020-08-22,26876.0,5243.0,65118.0,Q79,91994.0
2020-08-23,26151.0,5262.0,65927.0,Q79,92078.0
2020-08-24,25381.0,5280.0,66817.0,Q79,92198.0
2020-08-25,24604.0,5298.0,67717.0,Q79,92321.0
2020-08-26,23795.0,5317.0,68713.0,Q79,92508.0
2020-08-27,23108.0,5342.0,69612.0,Q79,92720.0
2020-08-28,22504.0,5362.0,70419.0,Q79,92923.0
2020-08-29,21819.0,5376.0,71302.0,Q79,93121.0
2020-08-30,21208.0,5399.0,72120.0,Q79,93328.0
2020-08-31,20589.0,5421.0,72929.0,Q79,93518.0
2020-09-01,19847.0,5440.0,73828.0,Q79,93675.0
2020-09-02,19193.0,5461.0,74626.0,Q79,93819.0
2020-09-03,18531.0,5479.0,75415.0,Q79,93946.0
2020-09-04,17782.0,5495.0,76305.0,Q79,94087.0
2020-09-05,16993.0,5511.0,77208.0,Q79,94201.0
2020-09-06,16225.0,5530.0,78108.0,Q79,94333.0
2020-09-07,15492.0,5541.0,79008.0,Q79,94500.0
2020-09-08,14782.0,5560.0,79886.0,Q79,94668.0
2020-09-09,14137.0,5577.0,80689.0,Q79,94826.0
2020-09-10,13370.0,5590.0,81597.0,Q79,94967.0
2020-09-11,12628.0,5607.0,82473.0,Q79,95101.0
2020-09-12,11968.0,5627.0,83261.0,Q79,95229.0
2020-09-13,11200.0,5648.0,84161.0,Q79,95361.0
2020-09-14,10547.0,5661.0,84969.0,Q79,95516.0
2020-09-15,9916.0,5679.0,85745.0,Q79,95661.0
2020-09-16,9255.0,5696.0,86549.0,Q79,95804.0
2020-09-17,8768.0,5715.0,87158.0,Q79,95926.0
2020-09-18,8081.0,5733.0,87958.0,Q79,96039.0
2020-09-19,7484.0,5750.0,88666.0,Q79,96150.0
2020-09-20,6713.0,5770.0,89532.0,Q79,96245.0
2020-09-21,6022.0,5787.0,90332.0,Q79,96354.0
2020-09-22,5305.0,5806.0,91143.0,Q79,96448.0
2020-09-23,4710.0,5822.0,91843.0,Q79,96553.0
2020-03-14,1.0,,,Q1050,
2020-03-22,4.0,,,Q1050,
2020-03-26,6.0,,,Q1050,
2020-03-27,9.0,,,Q1050,
2020-04-06,6.0,,4.0,Q1050,10.0
2020-04-08,5.0,,7.0,Q1050,12.0
2020-04-13,8.0,,7.0,Q1050,15.0
2020-04-16,8.0,1.0,7.0,Q1050,15.0
2020-04-18,14.0,1.0,7.0,Q1050,21.0
2020-04-20,16.0,1.0,7.0,Q1050,23.0
2020-04-21,23.0,1.0,7.0,Q1050,30.0
2020-04-24,25.0,1.0,10.0,Q1050,35.0
2020-04-25,45.0,1.0,10.0,Q1050,55.0
2020-04-26,48.0,1.0,10.0,Q1050,58.0
2020-04-27,54.0,1.0,10.0,Q1050,64.0
2020-04-28,60.0,1.0,10.0,Q1050,70.0
2020-04-29,80.0,1.0,10.0,Q1050,90.0
2020-04-30,87.0,1.0,12.0,Q1050,99.0
2020-05-01,93.0,1.0,12.0,Q1050,105.0
2020-05-02,95.0,1.0,12.0,Q1050,107.0
2020-05-03,99.0,1.0,12.0,Q1050,111.0
2020-05-04,103.0,1.0,12.0,Q1050,115.0
2020-05-05,106.0,1.0,12.0,Q1050,118.0
2020-05-06,109.0,2.0,12.0,Q1050,121.0
2020-05-07,139.0,2.0,12.0,Q1050,151.0
2020-05-08,145.0,2.0,12.0,Q1050,157.0
2020-05-09,147.0,2.0,14.0,Q1050,161.0
2020-05-10,143.0,2.0,27.0,Q1050,170.0
2020-05-11,145.0,2.0,28.0,Q1050,173.0
2020-05-12,154.0,2.0,28.0,Q1050,182.0
2020-05-13,137.0,2.0,48.0,Q1050,185.0
2020-05-14,134.0,2.0,51.0,Q1050,185.0
2020-05-15,122.0,2.0,66.0,Q1050,188.0
2020-05-16,128.0,2.0,72.0,Q1050,200.0
2020-05-17,128.0,2.0,73.0,Q1050,201.0
2020-05-18,125.0,2.0,79.0,Q1050,204.0
2020-05-19,119.0,2.0,87.0,Q1050,206.0
2020-05-20,118.0,2.0,97.0,Q1050,215.0
2020-05-21,106.0,2.0,112.0,Q1050,218.0
2020-05-22,104.0,2.0,119.0,Q1050,223.0
2020-05-23,117.0,2.0,119.0,Q1050,236.0
2020-05-24,92.0,2.0,156.0,Q1050,248.0
2020-05-25,96.0,2.0,158.0,Q1050,254.0
2020-05-26,95.0,2.0,164.0,Q1050,259.0
2020-05-27,102.0,2.0,168.0,Q1050,270.0
2020-05-28,109.0,2.0,168.0,Q1050,277.0
2020-05-29,109.0,2.0,168.0,Q1050,277.0
2020-05-30,113.0,2.0,168.0,Q1050,281.0
2020-05-31,94.0,2.0,189.0,Q1050,283.0
2020-06-01,96.0,2.0,195.0,Q1050,291.0
2020-06-02,93.0,3.0,198.0,Q1050,291.0
2020-06-03,91.0,3.0,201.0,Q1050,292.0
2020-06-04,96.0,3.0,201.0,Q1050,297.0
2020-06-05,81.0,3.0,221.0,Q1050,302.0
2020-06-06,95.0,3.0,224.0,Q1050,319.0
2020-06-07,105.0,3.0,225.0,Q1050,330.0
2020-06-08,108.0,3.0,229.0,Q1050,337.0
2020-06-09,136.0,3.0,232.0,Q1050,368.0
2020-06-10,159.0,3.0,236.0,Q1050,395.0
2020-06-11,208.0,3.0,238.0,Q1050,446.0
2020-06-12,223.0,3.0,246.0,Q1050,469.0
2020-06-13,236.0,3.0,247.0,Q1050,483.0
2020-06-14,237.0,4.0,249.0,Q1050,486.0
2020-06-15,253.0,4.0,249.0,Q1050,502.0
2020-06-16,257.0,4.0,259.0,Q1050,516.0
2020-06-17,297.0,4.0,262.0,Q1050,559.0
2020-06-18,315.0,4.0,267.0,Q1050,582.0
2020-06-19,343.0,4.0,276.0,Q1050,619.0
2020-06-20,337.0,5.0,285.0,Q1050,622.0
2020-06-21,345.0,5.0,285.0,Q1050,630.0
2020-06-22,346.0,6.0,291.0,Q1050,637.0
2020-06-23,348.0,7.0,319.0,Q1050,667.0
2020-06-24,352.0,7.0,331.0,Q1050,683.0
2020-06-25,351.0,8.0,347.0,Q1050,698.0
2020-06-26,353.0,8.0,367.0,Q1050,720.0
2020-06-27,367.0,8.0,370.0,Q1050,737.0
2020-06-28,398.0,11.0,372.0,Q1050,770.0
2020-06-29,404.0,11.0,380.0,Q1050,784.0
2020-06-30,393.0,11.0,408.0,Q1050,801.0
2020-07-01,411.0,11.0,418.0,Q1050,829.0
2020-07-02,408.0,11.0,454.0,Q1050,862.0
2020-07-03,381.0,13.0,515.0,Q1050,896.0
2020-07-04,406.0,13.0,535.0,Q1050,941.0
2020-07-05,428.0,13.0,547.0,Q1050,975.0
2020-07-06,434.0,13.0,564.0,Q1050,998.0
2020-07-07,472.0,14.0,570.0,Q1050,1042.0
2020-07-08,536.0,14.0,588.0,Q1050,1124.0
2020-07-09,587.0,17.0,609.0,Q1050,1196.0
2020-07-10,606.0,18.0,633.0,Q1050,1239.0
2020-07-11,637.0,18.0,656.0,Q1050,1293.0
2020-07-12,663.0,20.0,668.0,Q1050,1331.0
2020-07-13,681.0,20.0,688.0,Q1050,1369.0
2020-07-14,719.0,20.0,695.0,Q1050,1414.0
2020-07-15,745.0,20.0,724.0,Q1050,1469.0
2020-07-16,795.0,21.0,736.0,Q1050,1531.0
2020-07-17,829.0,21.0,769.0,Q1050,1598.0
2020-07-18,920.0,21.0,788.0,Q1050,1708.0
2020-07-19,950.0,21.0,822.0,Q1050,1772.0
2020-07-20,953.0,23.0,850.0,Q1050,1803.0
2020-07-21,1015.0,24.0,855.0,Q1050,1870.0
2020-07-22,1037.0,25.0,876.0,Q1050,1913.0
2020-07-23,1111.0,28.0,882.0,Q1050,1993.0
2020-07-24,1116.0,28.0,929.0,Q1050,2045.0
2020-07-25,1174.0,28.0,940.0,Q1050,2114.0
2020-07-26,1189.0,32.0,986.0,Q1050,2175.0
2020-07-27,1257.0,34.0,1025.0,Q1050,2282.0
2020-07-28,1340.0,39.0,1025.0,Q1050,2365.0
2020-07-29,1441.0,40.0,1070.0,Q1050,2511.0
2020-07-30,1403.0,40.0,1134.0,Q1050,2537.0
2020-07-31,1432.0,41.0,1175.0,Q1050,2607.0
2020-08-01,1449.0,43.0,1214.0,Q1050,2663.0
2020-08-02,1518.0,43.0,1214.0,Q1050,2732.0
2020-08-03,1540.0,45.0,1253.0,Q1050,2793.0
2020-08-04,1549.0,49.0,1258.0,Q1050,2807.0
2020-08-05,1471.0,53.0,1385.0,Q1050,2856.0
2020-08-06,1437.0,55.0,1476.0,Q1050,2913.0
2020-08-07,1504.0,56.0,1476.0,Q1050,2980.0
2020-08-08,1507.0,56.0,1565.0,Q1050,3072.0
2020-08-09,1571.0,58.0,1607.0,Q1050,3178.0
2020-08-10,1614.0,61.0,1634.0,Q1050,3248.0
2020-08-11,1627.0,63.0,1720.0,Q1050,3347.0
2020-08-12,1552.0,63.0,1910.0,Q1050,3462.0
2020-08-13,1543.0,65.0,1991.0,Q1050,3534.0
2020-08-14,1611.0,68.0,1991.0,Q1050,3602.0
2020-08-15,1408.0,69.0,2268.0,Q1050,3676.0
2020-08-16,1501.0,70.0,2268.0,Q1050,3769.0
2020-08-17,1450.0,73.0,2371.0,Q1050,3821.0
2020-08-18,1326.0,76.0,2587.0,Q1050,3913.0
2020-08-19,1368.0,79.0,2611.0,Q1050,3979.0
2020-08-20,1386.0,81.0,2643.0,Q1050,4029.0
2020-08-21,1365.0,81.0,2682.0,Q1050,4047.0
2020-08-22,1344.0,83.0,2762.0,Q1050,4106.0
2020-08-23,1242.0,85.0,2898.0,Q1050,4140.0
2020-08-24,1283.0,85.0,2936.0,Q1050,4219.0
2020-08-25,1282.0,86.0,2959.0,Q1050,4241.0
2020-08-26,1221.0,88.0,3078.0,Q1050,4299.0
2020-08-27,1229.0,89.0,3115.0,Q1050,4344.0
2020-08-28,1160.0,91.0,3210.0,Q1050,4370.0
2020-08-29,1060.0,91.0,3359.0,Q1050,4419.0
2020-08-30,992.0,91.0,3478.0,Q1050,4470.0
2020-08-31,957.0,91.0,3529.0,Q1050,4486.0
2020-09-01,962.0,94.0,3562.0,Q1050,4524.0
2020-09-02,989.0,94.0,3585.0,Q1050,4574.0
2020-09-03,837.0,94.0,3789.0,Q1050,4626.0
2020-09-04,842.0,94.0,3844.0,Q1050,4686.0
2020-09-05,822.0,94.0,3903.0,Q1050,4725.0
2020-09-06,808.0,94.0,3951.0,Q1050,4759.0
2020-03-13,,,,Q115,
2020-03-14,,,,Q115,
2020-03-15,4.0,,,Q115,
2020-03-16,5.0,,,Q115,
2020-03-17,6.0,,,Q115,
2020-03-18,6.0,,,Q115,
2020-03-19,9.0,,,Q115,
2020-03-20,11.0,,,Q115,
2020-03-21,11.0,,,Q115,
2020-03-22,11.0,,,Q115,
2020-03-23,11.0,,,Q115,
2020-03-24,12.0,,,Q115,
2020-03-25,12.0,,,Q115,
2020-03-26,12.0,,,Q115,
2020-03-27,16.0,,,Q115,
2020-03-28,15.0,,,Q115,
2020-03-29,19.0,,2.0,Q115,21.0
2020-03-30,21.0,,2.0,Q115,23.0
2020-03-31,24.0,,2.0,Q115,26.0
2020-04-01,27.0,,2.0,Q115,29.0
2020-04-02,26.0,,3.0,Q115,29.0
2020-04-03,32.0,,3.0,Q115,35.0
2020-04-04,34.0,,4.0,Q115,38.0
2020-04-05,37.0,2.0,4.0,Q115,41.0
2020-04-06,38.0,2.0,4.0,Q115,42.0
2020-04-07,46.0,2.0,4.0,Q115,50.0
2020-04-08,49.0,2.0,4.0,Q115,53.0
2020-04-09,50.0,2.0,4.0,Q115,54.0
2020-04-10,58.0,3.0,4.0,Q115,62.0
2020-04-11,56.0,3.0,10.0,Q115,66.0
2020-04-12,58.0,3.0,10.0,Q115,68.0
2020-04-13,57.0,3.0,14.0,Q115,71.0
2020-04-14,65.0,3.0,14.0,Q115,79.0
2020-04-15,67.0,3.0,15.0,Q115,82.0
2020-04-16,74.0,3.0,15.0,Q115,89.0
2020-04-17,78.0,3.0,15.0,Q115,93.0
2020-04-18,86.0,3.0,16.0,Q115,102.0
2020-04-19,89.0,3.0,16.0,Q115,105.0
2020-04-20,92.0,3.0,16.0,Q115,108.0
2020-04-21,95.0,3.0,16.0,Q115,111.0
2020-04-22,92.0,3.0,21.0,Q115,113.0
2020-04-23,92.0,3.0,21.0,Q115,113.0
2020-04-24,89.0,3.0,25.0,Q115,114.0
2020-04-25,90.0,3.0,29.0,Q115,119.0
2020-04-26,79.0,3.0,41.0,Q115,120.0
2020-04-27,71.0,3.0,50.0,Q115,121.0
2020-04-28,73.0,3.0,50.0,Q115,123.0
2020-04-29,69.0,3.0,58.0,Q115,127.0
2020-04-30,69.0,3.0,59.0,Q115,128.0
2020-05-01,64.0,3.0,66.0,Q115,130.0
2020-05-02,61.0,3.0,69.0,Q115,130.0
2020-05-03,57.0,3.0,75.0,Q115,132.0
2020-05-04,62.0,3.0,75.0,Q115,137.0
2020-05-05,50.0,4.0,91.0,Q115,141.0
2020-05-06,65.0,4.0,93.0,Q115,158.0
2020-05-07,94.0,4.0,93.0,Q115,187.0
2020-05-08,95.0,4.0,95.0,Q115,190.0
2020-05-09,108.0,5.0,97.0,Q115,205.0
2020-05-10,137.0,5.0,99.0,Q115,236.0
2020-05-11,140.0,5.0,105.0,Q115,245.0
2020-05-12,150.0,5.0,106.0,Q115,256.0
2020-05-13,150.0,5.0,108.0,Q115,258.0
2020-05-14,159.0,5.0,108.0,Q115,267.0
2020-05-15,170.0,5.0,112.0,Q115,282.0
2020-05-16,188.0,5.0,113.0,Q115,301.0
2020-05-17,199.0,5.0,113.0,Q115,312.0
2020-05-18,231.0,5.0,116.0,Q115,347.0
2020-05-19,240.0,5.0,120.0,Q115,360.0
2020-05-20,262.0,5.0,122.0,Q115,384.0
2020-05-21,271.0,5.0,123.0,Q115,394.0
2020-05-22,300.0,5.0,128.0,Q115,428.0
2020-05-23,338.0,5.0,151.0,Q115,489.0
2020-05-24,425.0,5.0,152.0,Q115,577.0
2020-05-25,491.0,5.0,159.0,Q115,650.0
2020-05-26,528.0,6.0,167.0,Q115,695.0
2020-05-27,544.0,6.0,181.0,Q115,725.0
2020-05-28,633.0,7.0,191.0,Q115,824.0
2020-05-29,763.0,8.0,197.0,Q115,960.0
2020-05-30,847.0,8.0,208.0,Q115,1055.0
2020-05-31,952.0,11.0,209.0,Q115,1161.0
2020-06-01,1028.0,12.0,217.0,Q115,1245.0
2020-06-02,1099.0,14.0,231.0,Q115,1330.0
2020-06-03,1223.0,17.0,246.0,Q115,1469.0
2020-06-04,1368.0,18.0,250.0,Q115,1618.0
2020-06-05,1524.0,19.0,262.0,Q115,1786.0
2020-06-06,1633.0,20.0,281.0,Q115,1914.0
2020-06-07,1649.0,27.0,344.0,Q115,1993.0
2020-06-08,1768.0,27.0,361.0,Q115,2129.0
2020-06-09,1925.0,32.0,379.0,Q115,2304.0
2020-06-10,2070.0,35.0,401.0,Q115,2471.0
2020-06-11,2196.0,40.0,434.0,Q115,2630.0
2020-06-12,2417.0,47.0,451.0,Q115,2868.0
2020-06-13,2616.0,55.0,495.0,Q115,3111.0
2020-06-14,2743.0,57.0,545.0,Q115,3288.0
2020-06-15,2841.0,60.0,620.0,Q115,3461.0
2020-06-16,2831.0,61.0,738.0,Q115,3569.0
2020-06-17,2847.0,63.0,849.0,Q115,3696.0
2020-06-18,2955.0,65.0,934.0,Q115,3889.0
2020-06-19,2969.0,72.0,1029.0,Q115,3998.0
2020-06-20,3275.0,72.0,1122.0,Q115,4397.0
2020-06-21,3245.0,74.0,1213.0,Q115,4458.0
2020-06-22,3291.0,75.0,1297.0,Q115,4588.0
2020-06-23,3361.0,75.0,1412.0,Q115,4773.0
2020-06-24,3470.0,78.0,1486.0,Q115,4956.0
2020-06-25,3550.0,81.0,1544.0,Q115,5094.0
2020-06-26,3648.0,89.0,1688.0,Q115,5336.0
2020-06-27,3461.0,94.0,2015.0,Q115,5476.0
2020-06-28,3459.0,98.0,2132.0,Q115,5591.0
2020-06-29,3313.0,103.0,2430.0,Q115,5743.0
2020-07-08,4224.0,120.0,2430.0,Q115,6654.0
2020-07-09,4423.0,120.0,2430.0,Q115,6853.0
2020-07-10,4566.0,124.0,2430.0,Q115,6996.0
2020-07-11,4848.0,124.0,2430.0,Q115,7278.0
2020-07-12,5003.0,127.0,2430.0,Q115,7433.0
2020-07-13,5208.0,128.0,2430.0,Q115,7638.0
2020-07-14,5400.0,139.0,2430.0,Q115,7830.0
2020-07-15,5605.0,146.0,2430.0,Q115,8035.0
2020-07-16,5897.0,148.0,2430.0,Q115,8327.0
2020-07-17,6223.0,150.0,2430.0,Q115,8653.0
2020-07-18,6554.0,163.0,2430.0,Q115,8984.0
2020-07-19,6906.0,167.0,2430.0,Q115,9336.0
2020-07-20,7607.0,170.0,2430.0,Q115,10037.0
2020-07-21,5444.0,180.0,5448.0,Q115,10892.0
2020-07-22,5830.0,188.0,5506.0,Q115,11336.0
2020-07-23,6091.0,197.0,5645.0,Q115,11736.0
2020-07-24,6708.0,200.0,5785.0,Q115,12493.0
2020-07-25,7073.0,209.0,5966.0,Q115,13039.0
